id,name,tag,x,y,district,IDDIST,direction,stars,n_reviews,min_price,max_price,platform
174103,"Restaurante Roly ""Sabor al paso""",Restaurante,-12.1404213,-76.9986884,SANTIAGO DE SURCO,150140,"jr, Doña Rosa 160, Santiago de Surco",50,1, , ,googleplaces
36568,Villa Castilla - Pollería,Restaurante,-12.1316232,-76.9816506,SANTIAGO DE SURCO,150140,"Patio de Comidas Parque de la Amistad, Santiago de Surco 15039, 15039",33,3, , ,googleplaces
14257,"Casa Naturista ""El Frutal""",Restaurante de comida saludable,-12.1464462,-76.9898135,SANTIAGO DE SURCO,150140,"223 SAN Roque ,Santiago de surco, Cercado de Lima 15054",42,40, , ,googleplaces
223921,Subway,Restaurante especializado en sándwich submarino,-12.0850327,-76.9752389,SANTIAGO DE SURCO,150140,"Centro Comercial Jockey Plaza, Food Court MF 04, Av. Javier Prado Este 4200, Santiago de Surco 15023",42,45, , ,googleplaces
31512,Chifa Sagitario,Restaurante chino,-12.1670261,-76.9980846,SANTIAGO DE SURCO,150140,"Av Las Gaviotas Mza. A3 LT 1 Urb, Santiago de Surco 15054",37,394, , ,googleplaces
288416,San sushito,Restaurante,-12.1466814,-76.9898443,SANTIAGO DE SURCO,150140,"El Sol 209, Santiago de Surco 15054",45,6, , ,googleplaces
282462,Chifa Chuy Yen,Restaurante,-12.1334481,-76.9920259,SANTIAGO DE SURCO,150140,"Jirón Ismael Bielich Flores, Santiago de Surco 15039",37,179, , ,googleplaces
188362,Restaurant Las Gardenias,Restaurante,-12.1302281,-76.9843337,SANTIAGO DE SURCO,150140,"Calle Mercaderes 178, Santiago de Surco 15039",23,3, , ,googleplaces
160114,Parrillas Peruanas,Comida a domicilio,-12.1562766,-76.9924262,SANTIAGO DE SURCO,150140,"Urbanizacion Portales de Surco Pasaje 2 Mza. D Lote 1 Piso 1, Santiago de Surco 15054",40,5, , ,googleplaces
13775,Sándwich Palermo Café,Restaurante,-12.1074245,-76.974309,SANTIAGO DE SURCO,150140,"Jr, El Polo 255, Lima 15023",44,1401, , ,googleplaces
167952,Chifa Fu Sen,Restaurante chino,-12.1466922,-76.9901005,SANTIAGO DE SURCO,150140,"El Sol 199, Santiago de Surco 15054",37,101, , ,googleplaces
17627,Chifa Fu Hua,Restaurante,-12.1509815,-76.9886872,SANTIAGO DE SURCO,150140,"Av Los Proceres 406, Santiago de Surco 15056",36,328, , ,googleplaces
137698,Restaurante Gustos Y Sabores,Restaurante,-12.147217,-76.985987,SANTIAGO DE SURCO,150140,"Av. Caminos del Inca 3584, Santiago de Surco 15039",35,10, , ,googleplaces
162245,Urb. La Virreyna,Restaurante,-12.1401524,-76.9966448,SANTIAGO DE SURCO,150140,"Marqués de Guadalcázar 115, Santiago de Surco 15049",43,4, , ,googleplaces
62858,"Friends Fast Food, Fuente De Soda",Restaurante,-12.1459929,-76.9888869,SANTIAGO DE SURCO,150140,"El Sol 392, Santiago de Surco 15054",43,4, , ,googleplaces
63526,El Komedor (Restaurante),Restaurante,-12.1100958,-77.0171916,SURQUILLO,150141,elkomedor.negocio.site,50,1, , ,googleplaces
37086,Papa John's,Pizzería,-12.128674,-76.9959264,SANTIAGO DE SURCO,150140,"Av. Alfredo Benavides 3800, Santiago de Surco 15038",41,675, , ,googleplaces
211382,Terminal 21 Barra Gastronómica,Restaurante,-12.142041,-76.9851544,SANTIAGO DE SURCO,150140,"Av. Caminos del Inca 3120, Santiago de Surco 15039",45,4, , ,googleplaces
249873,La Chalupa,Restaurante,-12.1676072,-76.9911488,SANTIAGO DE SURCO,150140,"Manzana, Av. Guardia Civil Sur 4, Cercado de Lima 15056",43,270, , ,googleplaces
35388,Chifa Nuevo Siglo,Restaurante chino,-12.131559,-76.9826893,SANTIAGO DE SURCO,150140,"Av. Caminos del Inca 2108, Santiago de Surco 33",33,56, , ,googleplaces
170074,Pizza Antonio,Pizzería,-12.1473722,-76.9910346,SANTIAGO DE SURCO,150140,"jr, El Sol 149, Santiago de Surco 15054",41,90, , ,googleplaces
192901,Bunny's,Restaurante,-12.143107,-76.985431,SANTIAGO DE SURCO,150140,"Av Andrés Tinoco 489, Santiago de Surco 15039",35,164, , ,googleplaces
246151,Chifa Wong,Restaurante,-12.1094665,-76.9728284,SANTIAGO DE SURCO,150140,"Av La Encalada 569, Cercado de Lima 15023",40,247, , ,googleplaces
195104,Chifa Yut Wu Sabor Cantonés,Restaurante cantonés,-12.1390758,-76.9884143,SANTIAGO DE SURCO,150140,"Avenida Loma Redonda, 391 Santiago de Surco, Cercado de Lima 15039",35,86, , ,googleplaces
271348,"La Nevera Fit - Apaches,Surco",Cafetería,-12.1064113,-76.9740017,SANTIAGO DE SURCO,150140,"Calle Los Apaches 104, Santiago de Surco 15023",44,464, , ,googleplaces
278600,Patarashkita(Restaurante),Zona de restauración,-12.1317244,-76.9811737,SANTIAGO DE SURCO,150140,"av.caminos del inca unidad agapito mz 1 lote 1, Santiago de Surco 15046",50,2, , ,googleplaces
270878,Leña y Carbón,Restaurante,-12.1448901,-77.0036699,SANTIAGO DE SURCO,150140,Santiago de Surco 15049,32,17, , ,googleplaces
173654,Caracol Azul,Restaurante,-12.1690391,-76.9915625,SANTIAGO DE SURCO,150140,"Avenida Jiron Guardia Civil Sur Mz F1 Lt 1, Lima 15054",36,79, , ,googleplaces
240743,La Mora Pastelería,Pastelería,-12.1085048,-76.9723261,SANTIAGO DE SURCO,150140,"Av La Encalada 715, Santiago de Surco 15023",43,64, , ,googleplaces
259883,Munay Cafe & Delicias,Restaurante,-12.1343701,-77.0094069,SANTIAGO DE SURCO,150140,"Av. la Merced 773, Cercado de Lima 15048",43,58, , ,googleplaces
42563,Mega Sabor,Restaurante,-12.1282644,-76.9993011,SANTIAGO DE SURCO,150140,"Garcia B Surco, Lima 15038",32,13, , ,googleplaces
148511,Telepizza,Pizzería,-12.1308626,-76.9827089,SANTIAGO DE SURCO,150140,"Av. Caminos del Inca, Santiago de Surco 15039",37,97, , ,googleplaces
31581,Margarita Delís,Pizzería,-12.145735,-76.9983921,SANTIAGO DE SURCO,150140,"Av Surco 215, Santiago de Surco 15039",50,1, , ,googleplaces
58943,Bembos,Restaurante,-12.1273034,-77.0013087,SANTIAGO DE SURCO,150140,"Av. Aviación esquina con, San Borja, Av. Primavera, Cercado de Lima",44,8, , ,googleplaces
112223,Restaurant,Restaurante,-12.1070861,-77.0102995,SAN BORJA,150130,"Av. José Galvez Barrenechea 1091, Surquillo 15036",40,11, , ,googleplaces
77034,Lima89 BARRA MARINA,Restaurante,-12.1092897,-77.0103177,SURQUILLO,150141,"Av. Miguel Iglesias 398, Surquillo 15036",46,29, , ,googleplaces
242804,Restaurante Cay-Puiño,Restaurante,-12.1093098,-77.0102562,SURQUILLO,150141,"Av. Miguel Iglesias 392, Surquillo 15036",42,85, , ,googleplaces
226446,Pardos Chicken,Restaurante,-12.1118177,-77.0124395,SURQUILLO,150141,"Av. Angamos Nº 1803, Surquillo 15036",43,1382, , ,googleplaces
198952,Restaurante Kañete en surquillo,Restaurante,-12.1171593,-77.0238523,SURQUILLO,150141,"Sta Rosa 345, Surquillo 15047",43,426, , ,googleplaces
263590,Hamburguesas del Nero Corona en Surquillo,Hamburguesería,-12.109623,-77.012485,SURQUILLO,150141,"Juarez 300, Surquillo 15036",41,34, , ,googleplaces
221982,"Restaurant ""Desmonte"" (Come bien taipa)",Restaurante,-12.1092135,-77.0120622,SURQUILLO,150141,"Martin Luther King 258, Surquillo 15036",44,25, , ,googleplaces
16974,Sabor Criollo Restaurant,Restaurante peruano,-12.1102331,-77.0121839,SURQUILLO,150141,"Pasaje alighieri, Manzana Z, Lote 8, Surquillo 15036",43,39, , ,googleplaces
269456,Huáscar Combate Peruano,Restaurante peruano,-12.1178222,-77.0248856,SURQUILLO,150141,"Jr. Luís Varela y Orbegoso 275, Surquillo 15047",45,294, , ,googleplaces
295181,Restaurant Grato Refugio,Restaurante,-12.1128766,-77.0069861,SURQUILLO,150141,"Avenida Principal 237, Surquillo 15038",43,152, , ,googleplaces
47982,"AKITA SUSHI,",Restaurante de sushi,-12.1095561,-77.0116825,SURQUILLO,150141,"Máximo Gorki, Surquillo 15036",48,11, , ,googleplaces
162519,Loving Hut Surquillo,Restaurante,-12.1210178,-77.0033915,SURQUILLO,150141,"Av. Manuel Villaran 816, Surquillo 15038",44,181, , ,googleplaces
59176,El Rey Marino,Marisquería,-12.118317,-76.9975958,SURQUILLO,150141,"Mz. C Lt. 10 Calle Clara Bartón Surquillo LIMA, 34",45,1405, , ,googleplaces
65813,El Pijuayal Restaurante,Restaurante,-12.1146767,-77.0072082,SURQUILLO,150141,"Avenida Principal 396, Surquillo 15038",43,60, , ,googleplaces
198567,"Casa De La Chef ""Mirella & Patty""",Restaurante,-12.116035,-77.005057,SURQUILLO,150141,"FERMI # 190 esquina con, Alfa Centauro, Surquillo 15038",44,48, , ,googleplaces
274377,La Chevicheria de Surquillo,Restaurante,-12.1104245,-77.0257935,SURQUILLO,150141,"Junín 606, Surquillo 15047",44,30, , ,googleplaces
242144,Don Alfredo,Restaurante peruano,-12.1133239,-77.000309,SURQUILLO,150141,"Av Williams 120, Surquillo 15038",45,68, , ,googleplaces
165629,Sconcha /barriadacevichera,Restaurante,-12.1172429,-77.0222172,SURQUILLO,150141,"Jirón Leoncio Prado 645, Surquillo 15047",45,356, , ,googleplaces
199195,Italian Food Surquillo,Restaurante,-12.1209338,-77.0026101,SURQUILLO,150141,"Av. Manuel Villaran 150, Surquillo 15038",44,66, , ,googleplaces
163706,Antonia Barra & Café,Restaurante,-12.1157443,-77.0067955,SURQUILLO,150141,"Avenida Principal 439, Surquillo 15038",41,21, , ,googleplaces
142792,Oli Oli Surquillo,Restaurante,-12.1083618,-77.0174499,SURQUILLO,150141,"San Lorenzo 1227b, Surquillo 15048",50,2, , ,googleplaces
60533,Ceviche Entre Kausas - Surquillo,Restaurante,-12.1114043,-77.0246273,SURQUILLO,150141,"Sta. Rosa 997, Surquillo 15047",43,346, , ,googleplaces
199264,Chifa Principal,Restaurante,-12.1129666,-77.007375,SURQUILLO,150141,"Avenida Principal 252, Surquillo 15038",42,128, , ,googleplaces
154309,La Casa de Susy,Restaurante,-12.110071,-77.017247,SURQUILLO,150141,"San Lorenzo 1072, Surquillo 15048",41,205, , ,googleplaces
47669,La Chura Oficial - Aviación,Restaurante,-12.1170106,-76.9985956,SURQUILLO,150141,"Av. Aviación 4101, Surquillo 15038",42,378, , ,googleplaces
166637,Pollo Stav (Surquillo),Restaurante especializado en pollo,-12.1140008,-77.0068938,SURQUILLO,150141,"Avenida Principal 335, Surquillo 15038",41,116, , ,googleplaces
294078,"""Don Cevichero""",Restaurante,-12.1159576,-77.0228727,SURQUILLO,150141,"Jr. Dante 484 Surquillo, Cercado de Lima 15047",43,179, , ,googleplaces
142228,Asiatika, ,-12.1147525,-76.9991387,SURQUILLO,150141, ,45,501, , ,googleplaces
6007,El Bangú,Restaurante peruano,-12.1098219,-77.0167259,SURQUILLO,150141,"Jirón Leonardo Barbieri 1464, Surquillo 15048",40,171, , ,googleplaces
221201,Beso Francés Crepería,Crepería,-12.111684,-77.012095,SURQUILLO,150141,"Centro Comercial Open Plaza Angamos, Av Tomás Marsano 1803, Surquillo 15036",43,73, , ,googleplaces
17505,La Panka Villarán,Restaurante,-12.1208956,-77.0041959,SURQUILLO,150141,"Av. Manuel Villaran 753, Surquillo 15038",42,1419, , ,googleplaces
287909,Sin Escamas Cevicheria Fusión Nikei,Restaurante,-12.1088916,-77.0200531,SURQUILLO,150141,"Jr. Salaverry 1257, Surquillo 15047",46,60, , ,googleplaces
210633,El Gran Combo Gurmet,Marisquería,-12.1129149,-77.015463,SURQUILLO,150141,"Av. Angamos 1564, Surquillo 15048",46,31, , ,googleplaces
138030,Restaurante Kasamama Aviación,Restaurante peruano,-12.1183521,-76.9982511,SURQUILLO,150141,"Av. Aviación 4339, Surquillo 15038",40,1190, , ,googleplaces
45605,Pizzeria Italiano Villaran Surquillo,Restaurante,-12.1209637,-77.0025964,SURQUILLO,150141,"Av. Manuel Villaran 150, Surquillo 15038",45,17, , ,googleplaces
148430,Restaurante Jaujina,Restaurante de cocina criolla,-12.1105574,-77.0126577,SURQUILLO,150141,"Juan Pablo Fernandini 1, Surquillo 15036",39,36, , ,googleplaces
21114,La Pishcota Cocina Democrática,Restaurante peruano,-12.1171231,-77.0088234,SURQUILLO,150141,"Av Tomás Marsano 1457, Surquillo 15038",39,187, , ,googleplaces
214898,Chinawok,Restaurante de cocina mandarina,-12.1114121,-77.0125096,SURQUILLO,150141,"Av. Angamos 1803, Surquillo 15036",41,131, , ,googleplaces
115133,RESTAURANTE COTITO,Restaurante,-12.1075894,-77.0195143,SURQUILLO,150141,"Jose Manuel Iturregui 1126, Surquillo 15047",42,69, , ,googleplaces
175045,SEN LONG Restaurante,Restaurante chino,-12.1134967,-77.0231502,SURQUILLO,150141,"Av. Angamos 826, Surquillo 15047",45,275, , ,googleplaces
295783,La RAYA Barra Marina Chiclayana - Lima,Restaurante,-12.1091351,-77.0214504,SURQUILLO,150141,"Calle Salaverry 1106, Surquillo 15047",44,554, , ,googleplaces
95414,El Sabor Norteño,Restaurante,-12.112042,-77.019882,SURQUILLO,150141,"Domingo Elias 1148, Surquillo 15047",43,212, , ,googleplaces
112100,Restaurant Cevichería Chicama,Restaurante peruano,-12.1110726,-77.0129746,SURQUILLO,150141,"Av Tomás Marsano 893, Surquillo 15048",40,18, , ,googleplaces
37242,"Restaurant - La B, como en casa",Restaurante peruano,-12.1179444,-77.021679,SURQUILLO,150141,"Manuel Irribarren 229, Surquillo 15047",42,90, , ,googleplaces
167692,La Pascana Restaurante,Restaurante peruano,-12.1120103,-77.001039,SURQUILLO,150141,"Av. Angamos 2568, Surquillo 15038",38,416, , ,googleplaces
254658,Restaurant el rinconcito de Surquillo,Restaurante,-12.1128912,-77.0067817,SURQUILLO,150141,"Calle Manuel Bonilla 121, Cercado de Lima 15038",47,3, , ,googleplaces
288683,Restaurant El Norteñito,Restaurante,-12.1208975,-77.0026449,SURQUILLO,150141,"Plazuela El Sauzal 146, Av. Manuel Villaran S/N, Surquillo 15038",42,38, , ,googleplaces
92034,Restaurant Cevicheria San Carlos,Restaurante,-12.1140096,-77.0187426,SURQUILLO,150141,"San Carlos 743, Surquillo 15047",41,676, , ,googleplaces
157233,Z-10,Restaurante de fish & chips,-12.1196253,-76.9985488,SURQUILLO,150141,"Av. Aviación 4338, Distrito Surquillo 15038",40,46, , ,googleplaces
71070,Los Delfines Restaurante Cevicheria,Restaurante,-12.1187803,-77.0236615,SURQUILLO,150141,"San Diego N°299, Surquillo 15036",45,43, , ,googleplaces
239553,Pappas Grill - Aramburú,Restaurante peruano,-12.102195,-77.0197409,SURQUILLO,150141,"Av. Andrés Aramburú 996, Surquillo 15047",40,104, , ,googleplaces
197873,Restaurante Kasamama Paujiles, ,-12.1028464,-77.0208262,SURQUILLO,150141,"Paujiles 207, Surquillo 15047",40,381, , ,googleplaces
100890,Chicharroneria Rodri,Restaurante,-12.1166085,-77.0227772,SURQUILLO,150141,"Jr. Gonzales Prada 700, Surquillo 15047",44,684, , ,googleplaces
81889,"""Sabor Norteno""",Restaurante,-12.1123002,-77.014304,SURQUILLO,150141,Miraflores 15048,40,56, , ,googleplaces
114484,Broaster surquillo,Restaurante de comida casera,-12.10867,-77.0101999,SURQUILLO,150141,"Martin Luther King, Cercado de Lima 15036",50,2, , ,googleplaces
298278,Ragazzi Pizza Artesanal,Restaurante italiano,-12.1078046,-77.0191993,SURQUILLO,150141,"Portocarrero 241 Surquillo, Surquillo 15047",47,75, , ,googleplaces
159964,Tu Chicha Venezolana,Restaurante venezolano,-12.1126509,-77.0209429,SURQUILLO,150141,"Av. Angamos 1035, Surquillo 15047",46,21, , ,googleplaces
183893,Olaya,Restaurante,-12.1175106,-77.0239218,SURQUILLO,150141,"Jr. Leoncio Prado 490, Lima 15047",43,122, , ,googleplaces
273951,Menú Delivery,Restaurante de cocina criolla,-12.1161623,-77.0229741,SURQUILLO,150141,"Jr. Dante 461, Surquillo 15047",40,17, , ,googleplaces
263937,Restaurante Panamá II,Restaurante,-12.1062664,-77.0186723,SURQUILLO,150141,"Av. República de Panamá 4140, Surquillo 15047",39,29, , ,googleplaces
94838,El Pollo Escondido,Pollería,-12.1666116,-76.464648, ,Out,Buscar mesa,45,42, , ,googleplaces
146620,Sangucherias Miguelon,Restaurante,-12.1135269,-77.0234225,SURQUILLO,150141,"Jr. Dante 791, Surquillo 15047",43,534, , ,googleplaces
67581,Bodega Queirolo,Bar,-12.1140669,-76.9999129,SURQUILLO,150141,"Av. Aviación 3898, Surquillo 15038",41,612, , ,googleplaces
24012,Restaurante Cevicheria VASQUEZ,Restaurante,-12.118511,-77.0191796,SURQUILLO,150141,"Jr. San Diego 721, Surquillo, Lima 15047",44,28, , ,googleplaces
95091,"Barra Sullorqui, San Lorenzo",Restaurante,-12.1105294,-77.0173379,SURQUILLO,150141,"San Lorenzo 1051, Surquillo 15048",41,208, , ,googleplaces
293913,Todos Vuelven,Restaurante,-12.1046486,-77.0200288,SURQUILLO,150141,"Calle Los Negocios 365, Surquillo 15047",41,92, , ,googleplaces
40630,Restaurant Sabores,Restaurante peruano,-12.1140588,-77.0200246,SURQUILLO,150141,"San Pedro 712, Surquillo 15047",41,44, , ,googleplaces
238593,Chifa To Fu,Restaurante,-12.1130437,-77.0220755,SURQUILLO,150141,"Av. Angamos 917, Surquillo 15047",41,602, , ,googleplaces
127481,Cevichería Sitio Mar,Restaurante,-12.1192787,-77.0185674,SURQUILLO,150141,"Avenida Mariscal Andres Avelino Cáceres Distrito Surquillo 671, Lima 15047",40,113, , ,googleplaces
32165,Chifa Dragón Restaurante,Restaurante,-12.1181373,-77.0180488,SURQUILLO,150141,"Av. República de Panamá 5415, Surquillo 15048",41,345, , ,googleplaces
175734,Restaurant La Casa,Restaurante,-12.1124842,-77.0164398,SURQUILLO,150141,"Jirón Domingo Martinez Luján 819a, Surquillo 15048",47,3, , ,googleplaces
177163,Las Ollitas de Gladis,Restaurante,-12.1135393,-77.0232283,SURQUILLO,150141,"Av. Angamos 810, Surquillo 15047",43,249, , ,googleplaces
78596,Chifa Nuevo Wha Sheng,Restaurante,-12.1120371,-77.0244392,SURQUILLO,150141,"Sta. Rosa 916, Surquillo 15047",42,82, , ,googleplaces
290179,Arawi'k,Restaurante de comida rápida,-12.109002,-77.01263,SURQUILLO,150141,"Luther King, Surquillo 15036",45,4, , ,googleplaces
231433,Restaurant Cevicheria El Castillo,Restaurante,-12.1187904,-77.0213624,SURQUILLO,150141,"Calle San Diego 500, Surquillo, Lima 15047",42,190, , ,googleplaces
255357,Roky's,Restaurante especializado en pollo,-12.1118701,-77.0185003,SURQUILLO,150141,"Av. República de Panamá 4688, Surquillo 15047",40,746, , ,googleplaces
294473,Chifa Sol Grande,Restaurante chino,-12.1025897,-77.0232517,SURQUILLO,150141,"Av. Andrés Aramburú 744, Surquillo 15047",40,933, , ,googleplaces
261255,Cevicheria Punta De Veleros,Restaurante peruano,-12.1091728,-77.0220259,SURQUILLO,150141,"Jr. Salaverry 1060, Surquillo 15047",42,47, , ,googleplaces
75274,Donde Rosita Restaurant,Restaurante,-12.105259,-77.021542,SURQUILLO,150141,"Calle Los Negocios 235, Surquillo 15036",38,69, , ,googleplaces
150060,Menudeando comida hecha en casa,Restaurante,-12.1103809,-77.0116469,SURQUILLO,150141,"Salvador Allende, Surquillo 15036",50,2, , ,googleplaces
143470,El Seis Restobar,Restaurante peruano,-12.1059024,-77.0230267,SURQUILLO,150141,"15048 Surquillo Gobierno Regional de Lima, LIMA 34",42,5, , ,googleplaces
247382,La Palmerita,Restaurante peruano,-12.1128994,-77.0001991,SURQUILLO,150141,"Av. Aviación 3776, Surquillo 15038",37,98, , ,googleplaces
162228,Pizza Hut,Pizzería,-12.1118971,-77.0123886,SURQUILLO,150141,"Av Tomás Marsano 961, Surquillo 15036",40,64, , ,googleplaces
85691,Restaurante Yamakawa,Restaurante,-12.1178572,-77.0248447,SURQUILLO,150141,"Jr. Luís Varela y Orbegoso 259, Cercado de Lima 15047",44,417, , ,googleplaces
272963,"Barra Sullorqui, Leoncio Prado",Restaurante,-12.1170293,-77.0165505,SURQUILLO,150141,"Jirón Leoncio Prado 1196, Surquillo 15036",43,124, , ,googleplaces
227411,Palolox Restaurant Cevichería,Restaurante,-12.1156244,-77.0067538,SURQUILLO,150141,"Avenida Principal 435, Surquillo 15038",37,22, , ,googleplaces
261035,Restaurant Brisas Del Mar,Restaurante,-12.1091949,-77.0205901,SURQUILLO,150141,"San Pedro 1189, Surquillo 15047",45,17, , ,googleplaces
119457,Truck Park,Restaurante,-12.107992,-77.017982,SURQUILLO,150141,"Portocarrero 344, Surquillo 15048",45,542, , ,googleplaces
102467,El Otro Pulpo,Restaurante peruano,-12.1101954,-77.0114029,SURQUILLO,150141,"Allende Manzana U Lote 15, Surquillo 15036",35,4, , ,googleplaces
139123,Costa Mar,Restaurante peruano,-12.114263,-76.999859,SURQUILLO,150141,"Av. Aviación 3900, Surquillo 15038",39,64, , ,googleplaces
35471,Parque De Surquillo,Restaurante,-12.1157012,-77.0190668,SURQUILLO,150141,"Jr. San Agustin 772, Cercado de Lima 15047",30,2, , ,googleplaces
122364,Burger King,Restaurante de comida rápida,-12.111514,-77.012537,SURQUILLO,150141,"Centro Comercial Open Plaza Angamos, Av. Angamos 1803, Surquillo 15036",40,78, , ,googleplaces
218226,Polleria Y Parrillas El Galpon,Restaurante,-12.1101473,-77.0238143,SURQUILLO,150141,"Junín 779, Surquillo 15047",43,81, , ,googleplaces
19331,Poderoso Caldo De Gallina,Restaurante peruano,-12.1136788,-77.025846,SURQUILLO,150141,"Av. Angamos 590, Surquillo 15047",40,363, , ,googleplaces
161187,Chifa Restaurant Wha Sheng II,Restaurante,-12.110374,-77.0234996,SURQUILLO,150141,"Antero Aspillaga, Surquillo 15047",39,81, , ,googleplaces
177390,Hono Sushi Bar Surquillo,Restaurante,-12.1149628,-77.0149084,SURQUILLO,150141,"Ca. San Alberto 434, Surquillo 15036",37,3, , ,googleplaces
153957,Restaurant Peña Turistica Surquillana,Restaurante,-12.112003,-77.019193,SURQUILLO,150141,"Domingo Elias 690, Surquillo 15048",39,67, , ,googleplaces
146924,Las Delicias de Delia,Restaurante peruano,-12.1152082,-77.010055,SURQUILLO,150141,Calle Héctor Velarde con Juan Torres,42,12, , ,googleplaces
158404,La Casa Del Buen Comer,Restaurante peruano,-12.1102717,-77.011558,SURQUILLO,150141,"Manzana U, Lote 17 ó Salvador Allende 301, Surquillo 15036",45,6, , ,googleplaces
277410,La Mariscala,Marisquería,-12.1071741,-77.018756,SURQUILLO,150141,"Av. República de Panamá 4234, Surquillo 15048",49,8, , ,googleplaces
294548,Restaurante Jugureia Don Carlitos,Restaurante peruano,-12.1135799,-76.9995919,SURQUILLO,150141,"Av. Aviación 3801, Surquillo 15038",39,35, , ,googleplaces
282520,Rest. Las chamas,Restaurante,-12.1133862,-77.0162063,SURQUILLO,150141,"local 44 y 45, Jirón Domingo Martinez Luján 760, Surquillo 15048",50,1, , ,googleplaces
87965,La 37 RestoBar & Grill,Restaurante peruano,-12.1132534,-77.0001837,SURQUILLO,150141,"Av. Aviación 3796, Surquillo 15038",36,174, , ,googleplaces
237681,Restaurant El Norteñito,Restaurante,-12.1109401,-77.0205532,SURQUILLO,150141,"Lizardo Montero 1099, Surquillo 15047",43,4, , ,googleplaces
36373,Al Toke Pez,Restaurante,-12.1122558,-77.0101959,SURQUILLO,150141,"Av. Angamos 1921, Surquillo 15036",39,11, , ,googleplaces
89429,La Glotona Chicken Surquillo,Restaurante,-12.1115891,-77.0225111,SURQUILLO,150141,"Jr. Gonzales Prada 955, Surquillo 15047",46,7, , ,googleplaces
221725,Sansushito,Restaurante de sushi,-12.1188954,-76.9986483,SURQUILLO,150141,"Av. Aviación 4356, Surquillo 15038",41,446, , ,googleplaces
75583,Carnívoro Surquillo (Santa Rosa),Restaurante,-12.1125027,-77.024374,SURQUILLO,150141,"Sta. Rosa 890, Surquillo 15047",46,7, , ,googleplaces
124213,Restaurant Edanluf,Restaurante,-12.1091456,-77.0219071,SURQUILLO,150141,"Jr. Salaverry 1076, Surquillo 15047",49,7, , ,googleplaces
159567,La Posada,Restaurante especializado en pollo,-12.1157084,-77.0241651,SURQUILLO,150141,"Jiron Dante, 525 Surquillo, Arequipa 15074",42,33, , ,googleplaces
69320,Trattoria y pizzeria Napoli,Restaurante,-12.103059,-77.0213042,SURQUILLO,150141,"Paujiles 190, Lima 15047",45,550, , ,googleplaces
83749,Cevicheria Mi Barra,Restaurante,-12.109172,-77.0141214,SURQUILLO,150141,"Calle Borges 117 Surquillo Gobierno Regional de Lima, LIMA 34",39,10, , ,googleplaces
207407,La Barra Del Ceviche,Restaurante peruano,-12.110607,-77.0129843,SURQUILLO,150141,Calle Allende Manzana A Lote 2 Surquillo Lima,33,6, , ,googleplaces
200008,Restaurante Las Delicias De Rosita,Restaurante peruano,-12.1123883,-77.0203395,SURQUILLO,150141,"San Pedro 863, Surquillo 15047",50,1, , ,googleplaces
294365,Restaurant Los Sabores del Norte,Restaurante de comida casera,-12.113671,-77.019097,SURQUILLO,150141,"Jose Manuel Iturregui 545, Surquillo 15047",35,2, , ,googleplaces
34357,Cevichería Don Felix,Restaurante,-12.1129034,-77.0144691,SURQUILLO,150141,"Av. Angamos 1632, Surquillo 15048",40,1, , ,googleplaces
80394,Bembos,Restaurante,-12.1114718,-77.0125019,SURQUILLO,150141,"Av. Angamos, Surquillo 15036",50,1, , ,googleplaces
139847,Nocturnos.pe,Restaurante,-12.1153646,-77.0068848,SURQUILLO,150141,"Avenida Principal, Surquillo 15038",32,21, , ,googleplaces
266357,CONSUMAR BARRA CEVICHERA,Restaurante peruano,-12.1154171,-77.0166127,SURQUILLO,150141,"Jr San Agustín 1100 SURQUILLO Municipalidad Metropolitana de Lima LIMA, 17",38,5, , ,googleplaces
170538,Restaurant Consuelo,Restaurante,-12.1105494,-77.0238483,SURQUILLO,150141,"Lizardo Montero, Surquillo 15047",46,5, , ,googleplaces
245637,Rokys,Restaurante,-12.112425,-77.0219212,SURQUILLO,150141,"Av. Angamos 921, Surquillo 15047",39,910, , ,googleplaces
231150,La Lucha Sangucheria Criolla,Restaurante,-12.1167479,-77.0248645,SURQUILLO,150141,"Jr. Gonzales Prada 501, Cercado de Surquillo 15047",44,280, , ,googleplaces
299641,Pizza Hut,Pizzería,-12.1024923,-77.0224449,SURQUILLO,150141,"Av. Andrés Aramburú 804, Surquillo 15047",41,623, , ,googleplaces
126246,Sabores Norteños,Restaurante,-12.1154359,-77.009677,SURQUILLO,150141,"Los Angeles 121, Surquillo 15038",45,6, , ,googleplaces
43950,La Granizada Pescados Y Mariscos,Marisquería,-12.1178365,-77.0248563,SURQUILLO,150141,"Jr. Luís Varela y Orbegoso 273, Lima 15047",42,262, , ,googleplaces
31653,Restaurant EL CHINO,Restaurante,-12.109895,-77.024888,SURQUILLO,150141,"mercado 2, Surquillo",50,3, , ,googleplaces
29539,EXOTI_K SELVA/FUSIÓN,Restaurante,-12.1151653,-77.0160377,SURQUILLO,150141,"Jirón Domingo Martinez Luján 444, Surquillo 15048",34,9, , ,googleplaces
187713,Restaurant Sabor Peruano,Restaurante,-12.1105281,-77.0129387,SURQUILLO,150141,"Manzana A, Lote 1, Salvador Allende, Surquillo 15036",38,5, , ,googleplaces
291507,Cevichería El Tiburón,Marisquería,-12.1131994,-77.0124516,SURQUILLO,150141,"Calle Víctor Alzamora 201, Surquillo 15048",35,143, , ,googleplaces
